City,FutureMajor,Country,SchoolType,Grade,Email,English,Japanese,Coding
suzhou,Architecture,Canada,International high school,Senior,Thomas5791@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Mathematics,Japan,Normal high school,9,Uma5792@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,United States,University,10,Vivian5793@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Economy,Canada,International high school,11,Winnie5794@hotmail.com,TRUE,TRUE,TRUE
suzhou,Sociology,Japan,Normal high school,12,Xander5795@thu.edu.cn,FALSE,TRUE,my
shanghai,Philosophy,United States,University,Freshman,Yasmine5796@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Canada,International high school,Sophomore,Zach5797@pku.edu.cn,FALSE,FALSE,FALSE
shanxi,Architecture,Japan,Normal high school,Junior,Alice5798@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,United States,University,Senior,Bob5799@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Computer Science,Canada,International high school,9,Carol5800@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Japan,Normal high school,10,Dave5801@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Sociology,United States,University,11,Eve5802@hotmail.com,TRUE,FALSE,TRUE
suzhou,Philosophy,Canada,International high school,12,Francis5803@thu.edu.cn,TRUE,FALSE,FALSE
shanghai,Archaeology,Japan,Normal high school,Freshman,Grace5804@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,United States,University,Sophomore,Hans5805@pku.edu.cn,TRUE,TRUE,FALSE
shanxi,Mathematics,Canada,International high school,Junior,Isabella5806@hotmail.com,TRUE,TRUE,TRUE
suzhou,Computer Science,Japan,Normal high school,Senior,Jason5807@thu.edu.cn,FALSE,FALSE,omy
shanghai,Economy,United States,University,9,Kate5808@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Canada,International high school,10,Louis5809@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Philosophy,Japan,Normal high school,11,Margraret5810@hotmail.com,TRUE,FALSE,TRUE
suzhou,Archaeology,United States,University,12,Nathan5811@thu.edu.cn,TRUE,TRUE,omy
shanghai,Architecture,Canada,International high school,Freshman,Olivia5812@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Japan,Normal high school,Sophomore,Paul5813@pku.edu.cn,TRUE,FALSE,omy
shanxi,Computer Science,United States,University,Junior,Queen5814@hotmail.com,TRUE,TRUE,TRUE
suzhou,Economy,Canada,International high school,Senior,Richard5815@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Sociology,Japan,Normal high school,9,Susan5816@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,United States,University,10,Thomas5817@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Archaeology,Canada,International high school,11,Uma5818@hotmail.com,TRUE,FALSE,TRUE
suzhou,Architecture,Japan,Normal high school,12,Vivian5819@thu.edu.cn,TRUE,FALSE,my
shanghai,Mathematics,United States,University,Freshman,Winnie5820@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Canada,International high school,Sophomore,Xander5821@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Economy,Japan,Normal high school,Junior,Yasmine5822@hotmail.com,TRUE,FALSE,TRUE
suzhou,Sociology,United States,University,Senior,Zach5823@thu.edu.cn,FALSE,TRUE,my
shanghai,Philosophy,Canada,International high school,9,Alice5824@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Japan,Normal high school,10,Bob5825@pku.edu.cn,FALSE,TRUE,my
shanxi,Architecture,United States,University,11,Carol5826@hotmail.com,TRUE,FALSE,TRUE
suzhou,Mathematics,Canada,International high school,12,Dave5827@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Computer Science,Japan,Normal high school,Freshman,Eve5828@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,United States,University,Sophomore,Francis5829@pku.edu.cn,TRUE,FALSE,FALSE
shanxi,Sociology,Canada,International high school,Junior,Grace5830@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,Japan,Normal high school,Senior,Hans5831@thu.edu.cn,TRUE,TRUE,FALSE
shanghai,Archaeology,United States,University,9,Isabella5832@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Canada,International high school,10,Jason5833@pku.edu.cn,TRUE,FALSE,FALSE
shanxi,Mathematics,Japan,Normal high school,11,Kate5834@hotmail.com,TRUE,FALSE,TRUE
suzhou,Computer Science,United States,University,12,Louis5835@thu.edu.cn,FALSE,FALSE,FALSE
shanghai,Economy,Canada,International high school,Freshman,Margraret5836@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Japan,Normal high school,Sophomore,Nathan5837@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Philosophy,United States,University,Junior,Olivia5838@hotmail.com,TRUE,TRUE,TRUE
suzhou,Archaeology,Canada,International high school,Senior,Paul5839@thu.edu.cn,FALSE,FALSE,omy
shanghai,Architecture,Japan,Normal high school,9,Queen5840@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,United States,University,10,Richard5841@pku.edu.cn,TRUE,FALSE,omy
shanxi,Computer Science,Canada,International high school,11,Susan5842@hotmail.com,TRUE,FALSE,TRUE
suzhou,Economy,Japan,Normal high school,12,Thomas5843@thu.edu.cn,TRUE,FALSE,FALSE
shanghai,Sociology,United States,University,Freshman,Uma5844@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Canada,International high school,Sophomore,Vivian5845@pku.edu.cn,FALSE,TRUE,my
shanxi,Archaeology,Japan,Normal high school,Junior,Winnie5846@hotmail.com,TRUE,TRUE,TRUE
suzhou,Architecture,United States,University,Senior,Xander5847@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Mathematics,Canada,International high school,9,Yasmine5848@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Japan,Normal high school,10,Zach5849@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Economy,United States,University,11,Alice5850@hotmail.com,TRUE,FALSE,TRUE
suzhou,Sociology,Canada,International high school,12,Bob5851@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Philosophy,Japan,Normal high school,Freshman,Carol5852@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,United States,University,Sophomore,Dave5853@pku.edu.cn,FALSE,FALSE,my
shanxi,Architecture,Canada,International high school,Junior,Eve5854@hotmail.com,TRUE,FALSE,TRUE
suzhou,Mathematics,Japan,Normal high school,Senior,Francis5855@thu.edu.cn,FALSE,FALSE,FALSE
shanghai,Computer Science,United States,University,9,Grace5856@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Canada,International high school,10,Hans5857@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Sociology,Japan,Normal high school,11,Isabella5858@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,United States,University,12,Jason5859@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Archaeology,Canada,International high school,Freshman,Kate5860@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Japan,Normal high school,Sophomore,Louis5861@pku.edu.cn,FALSE,TRUE,omy
shanxi,Mathematics,United States,University,Junior,Margraret5862@hotmail.com,TRUE,TRUE,TRUE
suzhou,Computer Science,Canada,International high school,Senior,Nathan5863@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Economy,Japan,Normal high school,9,Olivia5864@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,United States,University,10,Paul5865@pku.edu.cn,FALSE,TRUE,omy
shanxi,Philosophy,Canada,International high school,11,Queen5866@hotmail.com,TRUE,TRUE,TRUE
suzhou,Archaeology,Japan,Normal high school,12,Richard5867@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Architecture,United States,University,Freshman,Susan5868@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Canada,International high school,Sophomore,Thomas5869@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Computer Science,Japan,Normal high school,Junior,Uma5870@hotmail.com,TRUE,FALSE,TRUE
suzhou,Economy,United States,University,Senior,Vivian5871@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Sociology,Canada,International high school,9,Winnie5872@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Japan,Normal high school,10,Xander5873@pku.edu.cn,TRUE,TRUE,my
shanxi,Archaeology,United States,University,11,Yasmine5874@hotmail.com,TRUE,FALSE,TRUE
suzhou,Architecture,Canada,International high school,12,Zach5875@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Mathematics,Japan,Normal high school,Freshman,Alice5876@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,United States,University,Sophomore,Bob5877@pku.edu.cn,TRUE,FALSE,FALSE
shanxi,Economy,Canada,International high school,Junior,Carol5878@hotmail.com,TRUE,TRUE,TRUE
suzhou,Sociology,Japan,Normal high school,Senior,Dave5879@thu.edu.cn,FALSE,TRUE,my
shanghai,Philosophy,United States,University,9,Eve5880@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Canada,International high school,10,Francis5881@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Architecture,Japan,Normal high school,11,Grace5882@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,United States,University,12,Hans5883@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Computer Science,Canada,International high school,Freshman,Isabella5884@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Japan,Normal high school,Sophomore,Jason5885@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Sociology,United States,University,Junior,Kate5886@hotmail.com,TRUE,FALSE,TRUE
suzhou,Philosophy,Canada,International high school,Senior,Louis5887@thu.edu.cn,TRUE,FALSE,FALSE
shanghai,Archaeology,Japan,Normal high school,9,Margraret5888@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,United States,University,10,Nathan5889@pku.edu.cn,FALSE,TRUE,omy
shanxi,Mathematics,Canada,International high school,11,Olivia5890@hotmail.com,TRUE,FALSE,TRUE
suzhou,Computer Science,Japan,Normal high school,12,Paul5891@thu.edu.cn,TRUE,TRUE,FALSE
shanghai,Economy,United States,University,Freshman,Queen5892@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Canada,International high school,Sophomore,Richard5893@pku.edu.cn,TRUE,FALSE,omy
shanxi,Philosophy,Japan,Normal high school,Junior,Susan5894@hotmail.com,TRUE,FALSE,TRUE
suzhou,Archaeology,United States,University,Senior,Thomas5895@thu.edu.cn,TRUE,FALSE,omy
shanghai,Architecture,Canada,International high school,9,Uma5896@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Japan,Normal high school,10,Vivian5897@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Computer Science,United States,University,11,Winnie5898@hotmail.com,TRUE,FALSE,TRUE
suzhou,Economy,Canada,International high school,12,Xander5899@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Sociology,Japan,Normal high school,Freshman,Yasmine5900@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,United States,University,Sophomore,Zach5901@pku.edu.cn,TRUE,FALSE,my
shanxi,Archaeology,Canada,International high school,Junior,Alice5902@hotmail.com,TRUE,FALSE,TRUE
suzhou,Architecture,Japan,Normal high school,Senior,Bob5903@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Mathematics,United States,University,9,Carol5904@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Canada,International high school,10,Dave5905@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Economy,Japan,Normal high school,11,Eve5906@hotmail.com,TRUE,TRUE,TRUE
suzhou,Sociology,United States,University,12,Francis5907@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Philosophy,Canada,International high school,Freshman,Grace5908@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Japan,Normal high school,Sophomore,Hans5909@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Architecture,United States,University,Junior,Isabella5910@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,Canada,International high school,Senior,Jason5911@thu.edu.cn,TRUE,FALSE,my
shanghai,Computer Science,Japan,Normal high school,9,Kate5912@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,United States,University,10,Louis5913@pku.edu.cn,FALSE,TRUE,omy
shanxi,Sociology,Canada,International high school,11,Margraret5914@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,Japan,Normal high school,12,Nathan5915@thu.edu.cn,FALSE,FALSE,omy
shanghai,Archaeology,United States,University,Freshman,Olivia5916@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Canada,International high school,Sophomore,Paul5917@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Mathematics,Japan,Normal high school,Junior,Queen5918@hotmail.com,TRUE,TRUE,TRUE
suzhou,Computer Science,United States,University,Senior,Richard5919@thu.edu.cn,FALSE,FALSE,omy
shanghai,Economy,Canada,International high school,9,Susan5920@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Japan,Normal high school,10,Thomas5921@pku.edu.cn,TRUE,TRUE,omy
shanxi,Philosophy,United States,University,11,Uma5922@hotmail.com,TRUE,FALSE,TRUE
suzhou,Archaeology,Canada,International high school,12,Vivian5923@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Architecture,Japan,Normal high school,Freshman,Winnie5924@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,United States,University,Sophomore,Xander5925@pku.edu.cn,FALSE,TRUE,TRUE
shanxi,Computer Science,Canada,International high school,Junior,Yasmine5926@hotmail.com,TRUE,FALSE,TRUE
suzhou,Economy,Japan,Normal high school,Senior,Zach5927@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Sociology,United States,University,9,Alice5928@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Canada,International high school,10,Bob5929@pku.edu.cn,FALSE,TRUE,my
shanxi,Archaeology,Japan,Normal high school,11,Carol5930@hotmail.com,TRUE,TRUE,TRUE
suzhou,Architecture,United States,University,12,Dave5931@thu.edu.cn,FALSE,TRUE,my
shanghai,Mathematics,Canada,International high school,Freshman,Eve5932@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Japan,Normal high school,Sophomore,Francis5933@pku.edu.cn,TRUE,FALSE,my
shanxi,Economy,United States,University,Junior,Grace5934@hotmail.com,TRUE,TRUE,TRUE
suzhou,Sociology,Canada,International high school,Senior,Hans5935@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Philosophy,Japan,Normal high school,9,Isabella5936@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,United States,University,10,Jason5937@pku.edu.cn,TRUE,TRUE,FALSE
shanxi,Architecture,Canada,International high school,11,Kate5938@hotmail.com,TRUE,FALSE,TRUE
suzhou,Mathematics,Japan,Normal high school,12,Louis5939@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Computer Science,United States,University,Freshman,Margraret5940@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Canada,International high school,Sophomore,Nathan5941@pku.edu.cn,TRUE,FALSE,FALSE
shanxi,Sociology,Japan,Normal high school,Junior,Olivia5942@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,United States,University,Senior,Paul5943@thu.edu.cn,FALSE,TRUE,omy
shanghai,Archaeology,Canada,International high school,9,Queen5944@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Japan,Normal high school,10,Richard5945@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Mathematics,United States,University,11,Susan5946@hotmail.com,TRUE,FALSE,TRUE
suzhou,Computer Science,Canada,International high school,12,Thomas5947@thu.edu.cn,TRUE,TRUE,FALSE
shanghai,Economy,Japan,Normal high school,Freshman,Uma5948@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,United States,University,Sophomore,Vivian5949@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Philosophy,Canada,International high school,Junior,Winnie5950@hotmail.com,TRUE,TRUE,TRUE
suzhou,Archaeology,Japan,Normal high school,Senior,Xander5951@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Architecture,United States,University,9,Yasmine5952@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Canada,International high school,10,Zach5953@pku.edu.cn,FALSE,TRUE,omy
shanxi,Computer Science,Japan,Normal high school,11,Alice5954@hotmail.com,TRUE,TRUE,TRUE
suzhou,Economy,United States,University,12,Bob5955@thu.edu.cn,FALSE,TRUE,my
shanghai,Sociology,Canada,International high school,Freshman,Carol5956@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,Japan,Normal high school,Sophomore,Dave5957@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Archaeology,United States,University,Junior,Eve5958@hotmail.com,TRUE,FALSE,TRUE
suzhou,Architecture,Canada,International high school,Senior,Francis5959@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Mathematics,Japan,Normal high school,9,Grace5960@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,United States,University,10,Hans5961@pku.edu.cn,TRUE,FALSE,my
shanxi,Economy,Canada,International high school,11,Isabella5962@hotmail.com,TRUE,TRUE,TRUE
suzhou,Sociology,Japan,Normal high school,12,Jason5963@thu.edu.cn,FALSE,FALSE,my
shanghai,Philosophy,United States,University,Freshman,Kate5964@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Canada,International high school,Sophomore,Louis5965@pku.edu.cn,TRUE,FALSE,my
shanxi,Architecture,Japan,Normal high school,Junior,Margraret5966@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,United States,University,Senior,Nathan5967@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Computer Science,Canada,International high school,9,Olivia5968@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,Japan,Normal high school,10,Paul5969@pku.edu.cn,FALSE,FALSE,TRUE
shanxi,Sociology,United States,University,11,Queen5970@hotmail.com,TRUE,TRUE,TRUE
suzhou,Philosophy,Canada,International high school,12,Richard5971@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Archaeology,Japan,Normal high school,Freshman,Susan5972@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,United States,University,Sophomore,Thomas5973@pku.edu.cn,TRUE,FALSE,FALSE
shanxi,Mathematics,Canada,International high school,Junior,Uma5974@hotmail.com,TRUE,TRUE,TRUE
suzhou,Computer Science,Japan,Normal high school,Senior,Vivian5975@thu.edu.cn,FALSE,TRUE,omy
shanghai,Economy,United States,University,9,Winnie5976@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Canada,International high school,10,Xander5977@pku.edu.cn,TRUE,FALSE,FALSE
shanxi,Philosophy,Japan,Normal high school,11,Yasmine5978@hotmail.com,TRUE,FALSE,TRUE
suzhou,Archaeology,United States,University,12,Zach5979@thu.edu.cn,FALSE,TRUE,TRUE
shanghai,Architecture,Canada,International high school,Freshman,Alice5980@gmail.com,TRUE,TRUE,TRUE
beijing,Mathematics,Japan,Normal high school,Sophomore,Bob5981@pku.edu.cn,FALSE,TRUE,omy
shanxi,Computer Science,United States,University,Junior,Carol5982@hotmail.com,TRUE,FALSE,TRUE
suzhou,Economy,Canada,International high school,Senior,Dave5983@thu.edu.cn,TRUE,FALSE,TRUE
shanghai,Sociology,Japan,Normal high school,9,Eve5984@gmail.com,TRUE,TRUE,TRUE
beijing,Philosophy,United States,University,10,Francis5985@pku.edu.cn,TRUE,TRUE,FALSE
shanxi,Archaeology,Canada,International high school,11,Grace5986@hotmail.com,TRUE,TRUE,TRUE
suzhou,Architecture,Japan,Normal high school,12,Hans5987@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Mathematics,United States,University,Freshman,Isabella5988@gmail.com,TRUE,TRUE,TRUE
beijing,Computer Science,Canada,International high school,Sophomore,Jason5989@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Economy,Japan,Normal high school,Junior,Kate5990@hotmail.com,TRUE,FALSE,TRUE
suzhou,Sociology,United States,University,Senior,Louis5991@thu.edu.cn,TRUE,FALSE,FALSE
shanghai,Philosophy,Canada,International high school,9,Margraret5992@gmail.com,TRUE,TRUE,TRUE
beijing,Archaeology,Japan,Normal high school,10,Nathan5993@pku.edu.cn,FALSE,TRUE,my
shanxi,Architecture,United States,University,11,Olivia5994@hotmail.com,TRUE,TRUE,TRUE
suzhou,Mathematics,Canada,International high school,12,Paul5995@thu.edu.cn,FALSE,TRUE,my
shanghai,Computer Science,Japan,Normal high school,Freshman,Queen5996@gmail.com,TRUE,TRUE,TRUE
beijing,Economy,United States,University,Sophomore,Richard5997@pku.edu.cn,TRUE,TRUE,TRUE
shanxi,Sociology,Canada,International high school,Junior,Susan5998@hotmail.com,TRUE,FALSE,TRUE
suzhou,Philosophy,Japan,Normal high school,Senior,Thomas5999@thu.edu.cn,FALSE,FALSE,FALSE
shanghai,Archaeology,United States,University,9,Uma6000@gmail.com,TRUE,TRUE,TRUE
beijing,Architecture,Canada,International high school,10,Vivian6001@pku.edu.cn,TRUE,FALSE,TRUE
shanxi,Mathematics,Japan,Normal high school,11,Winnie6002@hotmail.com,TRUE,FALSE,TRUE
suzhou,Computer Science,United States,University,12,Xander6003@thu.edu.cn,TRUE,TRUE,TRUE
shanghai,Economy,Canada,International high school,Freshman,Yasmine6004@gmail.com,TRUE,TRUE,TRUE
beijing,Sociology,Japan,Normal high school,Sophomore,Zach6005@pku.edu.cn,FALSE,TRUE,FALSE
shanxi,Philosophy,United States,University,Junior,Alice6006@hotmail.com,TRUE,FALSE,TRUE
suzhou,Archaeology,Canada,International high school,Senior,Bob6007@thu.edu.cn,FALSE,FALSE,TRUE
shanghai,Architecture,Japan,Normal high school,9,Carol6008@gmail.com,TRUE,TRUE,TRUE
